Id,Name,Age,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain,Penalty_Won,Penalty_Commited,Penalty_Scored,Penalty_Missed,Penalty_Saved,player_photo,player_team_logo,player_league_name,Weight_kg,Height_cm,league_strength
9895,Leandrinho,26,Brazil,False,RB Bragantino,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/9895.png,https://media.api-sports.io/football/teams/794.png,,0.0,0.0,0.0,False,,,,,,https://media.api-sports.io/football/players/9895.png,https://media.api-sports.io/football/teams/794.png,Serie A,66.0,174.0,94
9955,Éverton,36,Brazil,False,Cuiaba,Attacker,7.0,405.0,20.0,2.0,113.0,,1.0,4.0,,2.0,8.0,8.0,,2.0,6.0,21.0,42.0,,1.0,0.0,,https://media.api-sports.io/football/players/9955.png,https://media.api-sports.io/football/teams/1193.png,6.650000,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9955.png,https://media.api-sports.io/football/teams/1193.png,Serie A,74.0,173.0,94
10015,Nino Paraíba,38,Brazil,False,Ceara,Defender,33.0,2216.0,19.0,36.0,769.0,3.0,11.0,63.0,,27.0,41.0,32.0,3.0,38.0,39.0,142.0,263.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/10015.png,https://media.api-sports.io/football/teams/129.png,6.970000,11.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10015.png,https://media.api-sports.io/football/teams/129.png,Serie A,62.0,168.0,94
10084,Egídio,38,Brazil,False,Coritiba,Defender,21.0,1254.0,19.0,19.0,466.0,5.0,8.0,17.0,,14.0,17.0,12.0,2.0,14.0,30.0,71.0,123.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/10084.png,https://media.api-sports.io/football/teams/147.png,6.810526,1.0,1.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10084.png,https://media.api-sports.io/football/teams/147.png,Serie A,69.0,175.0,94
10230,Danilo Avelar,35,Brazil,False,America Mineiro,Defender,19.0,859.0,12.0,6.0,271.0,4.0,15.0,4.0,,2.0,7.0,20.0,5.0,14.0,12.0,61.0,116.0,2.0,0.0,0.0,,https://media.api-sports.io/football/players/10230.png,https://media.api-sports.io/football/teams/125.png,6.787500,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10230.png,https://media.api-sports.io/football/teams/125.png,Serie A,76.0,185.0,94
10382,Uendel,36,Brazil,False,Cuiaba,Defender,16.0,1322.0,29.0,11.0,496.0,2.0,6.0,9.0,,6.0,6.0,8.0,,7.0,15.0,43.0,72.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/10382.png,https://media.api-sports.io/football/teams/1193.png,6.800000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10382.png,https://media.api-sports.io/football/teams/1193.png,Serie A,73.0,179.0,94
10409,Max Walef,31,Brazil,False,Fortaleza EC,Goalkeeper,5.0,450.0,13.0,,72.0,,,,,,,,,,,,,,0.0,5.0,9.0,https://media.api-sports.io/football/players/10409.png,https://media.api-sports.io/football/teams/154.png,6.475000,0.0,0.0,0.0,False,,,0.0,0.0,0.0,https://media.api-sports.io/football/players/10409.png,https://media.api-sports.io/football/teams/154.png,Serie A,84.0,185.0,94
10502,Luan,31,Brazil,False,Santos,Attacker,8.0,452.0,27.0,6.0,246.0,3.0,6.0,11.0,,5.0,15.0,4.0,3.0,1.0,5.0,26.0,58.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/10502.png,https://media.api-sports.io/football/teams/128.png,6.775000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10502.png,https://media.api-sports.io/football/teams/128.png,Serie A,73.0,180.0,94
10569,Fellipe Bastos,34,Brazil,False,Goias,Midfielder,25.0,852.0,17.0,19.0,475.0,8.0,19.0,11.0,,9.0,13.0,22.0,2.0,6.0,21.0,53.0,99.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/10569.png,https://media.api-sports.io/football/teams/151.png,6.909523,10.0,1.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10569.png,https://media.api-sports.io/football/teams/151.png,Serie A,87.0,179.0,94
51028,N. Hämäläinen,27,Finland,False,Botafogo,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/51028.png,https://media.api-sports.io/football/teams/120.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/51028.png,https://media.api-sports.io/football/teams/120.png,Serie A,73.0,178.0,94
62102,Wellington Nascimento,29,Brazil,False,Avai,Defender,3.0,270.0,35.0,1.0,128.0,,1.0,1.0,,,1.0,4.0,4.0,5.0,2.0,6.0,16.0,,0.0,0.0,,https://media.api-sports.io/football/players/62102.png,https://media.api-sports.io/football/teams/145.png,6.800000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/62102.png,https://media.api-sports.io/football/teams/145.png,Serie A,85.0,190.0,94
64364,Dadá Belmonte,27,Brazil,False,Goias,Attacker,33.0,2521.0,11.0,32.0,498.0,11.0,33.0,75.0,,37.0,68.0,50.0,2.0,16.0,37.0,148.0,335.0,6.0,2.0,0.0,,https://media.api-sports.io/football/players/64364.png,https://media.api-sports.io/football/teams/151.png,6.680645,9.0,0.0,1.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/64364.png,https://media.api-sports.io/football/teams/151.png,Serie A,59.0,166.0,94
282152,Palacios,20,Brazil,False,Cuiaba,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/282152.png,https://media.api-sports.io/football/teams/1193.png,,0.0,0.0,0.0,False,,,,,,https://media.api-sports.io/football/players/282152.png,https://media.api-sports.io/football/teams/1193.png,Serie A,,,94
308476,Vitão,21,Brazil,False,Cuiaba,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/308476.png,https://media.api-sports.io/football/teams/1193.png,,0.0,0.0,0.0,False,,,,,,https://media.api-sports.io/football/players/308476.png,https://media.api-sports.io/football/teams/1193.png,Serie A,,,94
357178,Vitor Hugo,20,Brazil,False,Goias,Attacker,1.0,0.0,1.0,,3.0,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/357178.png,https://media.api-sports.io/football/teams/151.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/357178.png,https://media.api-sports.io/football/teams/151.png,Serie A,,,94
363328,Léo Rosa,22,Brazil,False,Atletico Goianiense,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/363328.png,https://media.api-sports.io/football/teams/144.png,,0.0,0.0,0.0,False,,,0.0,0.0,0.0,https://media.api-sports.io/football/players/363328.png,https://media.api-sports.io/football/teams/144.png,Serie A,75.0,187.0,94
370879,Hiago,24,Brazil,False,Atletico-MG,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/370879.png,https://media.api-sports.io/football/teams/1062.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/370879.png,https://media.api-sports.io/football/teams/1062.png,Serie A,,188.0,94
9865,Patric,35,Brazil,False,America Mineiro,Defender,30.0,1712.0,18.0,32.0,637.0,4.0,9.0,15.0,,7.0,13.0,26.0,2.0,14.0,32.0,68.0,152.0,,0.0,0.0,,https://media.api-sports.io/football/players/9865.png,https://media.api-sports.io/football/teams/125.png,6.673076,6.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9865.png,https://media.api-sports.io/football/teams/125.png,Serie A,79.0,172.0,94
10034,Elton,34,Brazil,False,Juventude,Midfielder,18.0,1165.0,28.0,10.0,504.0,1.0,6.0,6.0,,3.0,7.0,24.0,5.0,19.0,30.0,55.0,103.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/10034.png,https://media.api-sports.io/football/teams/152.png,6.856250,5.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10034.png,https://media.api-sports.io/football/teams/152.png,Serie A,77.0,180.0,94
10142,Marcelo Cirino,32,Brazil,False,Atletico Paranaense,Attacker,11.0,473.0,5.0,3.0,65.0,1.0,2.0,5.0,,1.0,4.0,5.0,,3.0,5.0,17.0,48.0,,0.0,0.0,,https://media.api-sports.io/football/players/10142.png,https://media.api-sports.io/football/teams/134.png,6.555555,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10142.png,https://media.api-sports.io/football/teams/134.png,Serie A,79.0,183.0,94
10315,Yuri,30,Brazil,False,Juventude,Midfielder,22.0,1522.0,32.0,14.0,803.0,6.0,13.0,12.0,,10.0,11.0,40.0,6.0,21.0,29.0,63.0,156.0,,0.0,0.0,,https://media.api-sports.io/football/players/10315.png,https://media.api-sports.io/football/teams/152.png,6.642857,6.0,1.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10315.png,https://media.api-sports.io/football/teams/152.png,Serie A,78.0,182.0,94
10359,L. Barcía,32,Uruguay,False,Atletico Goianiense,Attacker,1.0,26.0,2.0,,4.0,,,,,,,1.0,,2.0,2.0,2.0,5.0,,0.0,0.0,,https://media.api-sports.io/football/players/10359.png,https://media.api-sports.io/football/teams/144.png,6.300000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10359.png,https://media.api-sports.io/football/teams/144.png,Serie A,71.0,173.0,94
10380,William Klaus,30,Brazil,False,Atletico Goianiense,Defender,9.0,537.0,33.0,1.0,303.0,,5.0,,,,2.0,6.0,2.0,10.0,5.0,25.0,41.0,,0.0,0.0,,https://media.api-sports.io/football/players/10380.png,https://media.api-sports.io/football/teams/144.png,6.677777,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10380.png,https://media.api-sports.io/football/teams/144.png,Serie A,79.0,187.0,94
10394,Matheus Galdezani,32,Brazil,False,Avai,Midfielder,6.0,291.0,21.0,3.0,137.0,,1.0,13.0,,7.0,4.0,10.0,2.0,6.0,12.0,24.0,50.0,,0.0,0.0,,https://media.api-sports.io/football/players/10394.png,https://media.api-sports.io/football/teams/145.png,6.783333,3.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10394.png,https://media.api-sports.io/football/teams/145.png,Serie A,73.0,179.0,94
10480,Bruno Cortez,37,Brazil,False,Avai,Defender,27.0,2430.0,37.0,9.0,1042.0,1.0,5.0,47.0,,31.0,23.0,17.0,8.0,9.0,40.0,111.0,197.0,,0.0,0.0,,https://media.api-sports.io/football/players/10480.png,https://media.api-sports.io/football/teams/145.png,6.656521,7.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10480.png,https://media.api-sports.io/football/teams/145.png,Serie A,80.0,178.0,94
10511,Glédson,41,Brazil,False,Avai,Goalkeeper,5.0,450.0,15.0,,105.0,,,1.0,,1.0,3.0,,,,,4.0,5.0,,0.0,7.0,11.0,https://media.api-sports.io/football/players/10511.png,https://media.api-sports.io/football/teams/145.png,6.660000,2.0,0.0,0.0,False,,,0.0,0.0,2.0,https://media.api-sports.io/football/players/10511.png,https://media.api-sports.io/football/teams/145.png,Serie A,88.0,192.0,94
11840,Á. Henríquez,30,Chile,False,Fortaleza EC,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/11840.png,https://media.api-sports.io/football/teams/154.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/11840.png,https://media.api-sports.io/football/teams/154.png,Serie A,71.0,180.0,94
12719,Paulinho,36,Brazil,False,Corinthians,Midfielder,3.0,164.0,30.0,,64.0,,,4.0,,4.0,1.0,2.0,1.0,,2.0,8.0,17.0,,1.0,0.0,,https://media.api-sports.io/football/players/12719.png,https://media.api-sports.io/football/teams/131.png,6.800000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/12719.png,https://media.api-sports.io/football/teams/131.png,Serie A,81.0,181.0,94
13302,J. Ramírez,27,Colombia,False,America Mineiro,Midfielder,16.0,390.0,7.0,5.0,129.0,3.0,4.0,20.0,,11.0,9.0,10.0,,5.0,7.0,30.0,64.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/13302.png,https://media.api-sports.io/football/teams/125.png,6.569230,3.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/13302.png,https://media.api-sports.io/football/teams/125.png,Serie A,80.0,182.0,94
14390,Raul Gustavo,25,Brazil,False,Corinthians,Defender,20.0,1682.0,43.0,2.0,778.0,3.0,6.0,5.0,,3.0,13.0,15.0,6.0,27.0,19.0,61.0,104.0,1.0,2.0,0.0,,https://media.api-sports.io/football/players/14390.png,https://media.api-sports.io/football/teams/131.png,6.946666,3.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/14390.png,https://media.api-sports.io/football/teams/131.png,Serie A,,,94
16552,B. Angulo,29,Ecuador,False,Santos,Attacker,16.0,471.0,5.0,5.0,95.0,3.0,5.0,2.0,,1.0,7.0,2.0,,1.0,2.0,17.0,45.0,1.0,2.0,0.0,,https://media.api-sports.io/football/players/16552.png,https://media.api-sports.io/football/teams/128.png,6.625000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/16552.png,https://media.api-sports.io/football/teams/128.png,Serie A,80.0,182.0,94
119779,Allanzinho,24,Brazil,False,Santos,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/119779.png,https://media.api-sports.io/football/teams/128.png,,0.0,0.0,0.0,False,,,,,,https://media.api-sports.io/football/players/119779.png,https://media.api-sports.io/football/teams/128.png,Serie A,66.0,175.0,94
179577,Nathan Palafoz,25,Brazil,False,Avai,Attacker,7.0,90.0,3.0,,21.0,,1.0,,,,,1.0,,,3.0,8.0,17.0,,0.0,0.0,,https://media.api-sports.io/football/players/179577.png,https://media.api-sports.io/football/teams/145.png,6.485714,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/179577.png,https://media.api-sports.io/football/teams/145.png,Serie A,83.0,187.0,94
196312,Rikelmi,23,Brazil,False,Botafogo,Attacker,1.0,2.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/196312.png,https://media.api-sports.io/football/teams/120.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/196312.png,https://media.api-sports.io/football/teams/120.png,Serie A,63.0,160.0,94
306665,Jean Carlos,22,Brazil,False,Atletico Goianiense,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/306665.png,https://media.api-sports.io/football/teams/144.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/306665.png,https://media.api-sports.io/football/teams/144.png,Serie A,74.0,178.0,94
317092,Lucas Ramires,22,Brazil,False,Juventude,Defender,1.0,24.0,8.0,,12.0,,,,,,,1.0,,,,1.0,1.0,,0.0,0.0,,https://media.api-sports.io/football/players/317092.png,https://media.api-sports.io/football/teams/152.png,5.300000,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/317092.png,https://media.api-sports.io/football/teams/152.png,Serie A,,193.0,94
363319,Nathan Camargo,19,Brazil,False,RB Bragantino,Midfielder,5.0,65.0,6.0,,29.0,,,1.0,,,1.0,4.0,,2.0,6.0,7.0,19.0,,0.0,0.0,,https://media.api-sports.io/football/players/363319.png,https://media.api-sports.io/football/teams/794.png,6.500000,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/363319.png,https://media.api-sports.io/football/teams/794.png,Serie A,,,94
1054,Renan,35,Brazil,False,Atletico Goianiense,Goalkeeper,16.0,1440.0,15.0,1.0,338.0,,,,,,3.0,,,,,7.0,9.0,,0.0,23.0,66.0,https://media.api-sports.io/football/players/1054.png,https://media.api-sports.io/football/teams/144.png,7.181250,2.0,0.0,0.0,False,,,0.0,0.0,0.0,https://media.api-sports.io/football/players/1054.png,https://media.api-sports.io/football/teams/144.png,Serie A,87.0,189.0,94
2485,L. Orejuela,29,Colombia,False,Atletico Paranaense,Defender,15.0,1176.0,19.0,7.0,368.0,1.0,3.0,21.0,,12.0,19.0,17.0,2.0,11.0,25.0,76.0,142.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/2485.png,https://media.api-sports.io/football/teams/134.png,6.713333,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/2485.png,https://media.api-sports.io/football/teams/134.png,Serie A,71.0,180.0,94
6094,M. Benítez,30,Argentina,False,America Mineiro,Midfielder,15.0,753.0,20.0,28.0,408.0,11.0,19.0,30.0,,19.0,24.0,7.0,1.0,4.0,7.0,57.0,100.0,3.0,1.0,0.0,,https://media.api-sports.io/football/players/6094.png,https://media.api-sports.io/football/teams/125.png,7.093333,2.0,0.0,0.0,False,,,0.0,1.0,,https://media.api-sports.io/football/players/6094.png,https://media.api-sports.io/football/teams/125.png,Serie A,72.0,173.0,94
9259,Alê,34,Brazil,False,America Mineiro,Midfielder,28.0,1936.0,32.0,18.0,970.0,5.0,14.0,23.0,,13.0,42.0,41.0,5.0,25.0,44.0,123.0,230.0,1.0,2.0,0.0,,https://media.api-sports.io/football/players/9259.png,https://media.api-sports.io/football/teams/125.png,6.746153,2.0,1.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9259.png,https://media.api-sports.io/football/teams/125.png,Serie A,74.0,184.0,94
9556,Luan Polli,31,Brazil,False,Fortaleza EC,Goalkeeper,0.0,0.0,18.0,,48.0,,,,,,1.0,,,,,3.0,3.0,,0.0,5.0,6.0,https://media.api-sports.io/football/players/9556.png,https://media.api-sports.io/football/teams/154.png,6.550000,0.0,0.0,0.0,False,,,0.0,0.0,0.0,https://media.api-sports.io/football/players/9556.png,https://media.api-sports.io/football/teams/154.png,Serie A,86.0,189.0,94
9660,Vinícius,31,Brazil,False,Goias,Attacker,25.0,1957.0,13.0,37.0,441.0,10.0,22.0,64.0,,28.0,15.0,18.0,5.0,13.0,16.0,74.0,171.0,4.0,2.0,0.0,,https://media.api-sports.io/football/players/9660.png,https://media.api-sports.io/football/teams/151.png,6.830434,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9660.png,https://media.api-sports.io/football/teams/151.png,Serie A,81.0,180.0,94
9842,Juninho,37,Brazil,False,America Mineiro,Midfielder,35.0,3107.0,22.0,44.0,962.0,12.0,18.0,57.0,,30.0,34.0,29.0,11.0,24.0,40.0,125.0,292.0,6.0,5.0,0.0,,https://media.api-sports.io/football/players/9842.png,https://media.api-sports.io/football/teams/125.png,6.945161,5.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9842.png,https://media.api-sports.io/football/teams/125.png,Serie A,66.0,173.0,94
9852,Felipe Azevedo,37,Brazil,False,America Mineiro,Attacker,36.0,2290.0,15.0,33.0,698.0,19.0,43.0,55.0,,26.0,30.0,32.0,2.0,14.0,35.0,133.0,291.0,2.0,4.0,0.0,,https://media.api-sports.io/football/players/9852.png,https://media.api-sports.io/football/teams/125.png,6.709375,2.0,0.0,1.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9852.png,https://media.api-sports.io/football/teams/125.png,Serie A,82.0,174.0,94
10118,Éder,29,Brazil,False,America Mineiro,Defender,33.0,2943.0,26.0,5.0,1055.0,4.0,8.0,5.0,,4.0,9.0,42.0,30.0,52.0,20.0,110.0,218.0,2.0,0.0,0.0,,https://media.api-sports.io/football/players/10118.png,https://media.api-sports.io/football/teams/125.png,6.958064,6.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10118.png,https://media.api-sports.io/football/teams/125.png,Serie A,82.0,184.0,94
32906,Jô,37,Brazil,False,Ceara,Attacker,11.0,788.0,11.0,12.0,184.0,9.0,16.0,3.0,,3.0,10.0,14.0,1.0,2.0,2.0,55.0,94.0,,2.0,0.0,,https://media.api-sports.io/football/players/32906.png,https://media.api-sports.io/football/teams/129.png,6.854545,1.0,1.0,0.0,False,,,0.0,1.0,,https://media.api-sports.io/football/players/32906.png,https://media.api-sports.io/football/teams/129.png,Serie A,86.0,189.0,94
64000,Ricardo Silva,32,Brazil,False,America Mineiro,Defender,11.0,743.0,22.0,,292.0,,3.0,1.0,,,7.0,15.0,10.0,7.0,9.0,47.0,88.0,,0.0,0.0,,https://media.api-sports.io/football/players/64000.png,https://media.api-sports.io/football/teams/125.png,6.770000,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/64000.png,https://media.api-sports.io/football/teams/125.png,Serie A,78.0,190.0,94
64001,Flávio,24,Brazil,False,America Mineiro,Midfielder,2.0,25.0,5.0,,7.0,,1.0,,,,1.0,,,,,1.0,1.0,,0.0,0.0,,https://media.api-sports.io/football/players/64001.png,https://media.api-sports.io/football/teams/125.png,6.700000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/64001.png,https://media.api-sports.io/football/teams/125.png,Serie A,78.0,180.0,94
64368,Ygor Nogueira,29,Brazil,False,Juventude,Defender,5.0,450.0,37.0,1.0,224.0,1.0,1.0,1.0,,1.0,3.0,3.0,2.0,9.0,10.0,24.0,35.0,,0.0,0.0,,https://media.api-sports.io/football/players/64368.png,https://media.api-sports.io/football/teams/152.png,6.760000,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/64368.png,https://media.api-sports.io/football/teams/152.png,Serie A,77.0,187.0,94
