Id,Name,Age,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain,Weight_kg,Height_cm
9460,Gabriel Baralhas,25.0,Brazil,False,Atletico Goianiense,Midfielder,11.0,891.0,32.0,7.0,425.0,8.0,11.0,6.0,,4.0,9.0,15.0,1.0,11.0,17.0,38.0,75.0,1.0,5.0,0.0,,https://media-4.api-sports.io/football/players/9460.png,https://media-4.api-sports.io/football/teams/144.png,7.145454,5.0,0.0,1.0,False,74.0,178.0
9468,Bruno Tubarão,28.0,Brazil,False,Atletico Goianiense,Attacker,30.0,2107.0,28.0,21.0,996.0,9.0,19.0,30.0,,19.0,30.0,26.0,5.0,42.0,44.0,121.0,213.0,2.0,2.0,0.0,,https://media-4.api-sports.io/football/players/9468.png,https://media-4.api-sports.io/football/teams/144.png,7.007142,6.0,0.0,0.0,False,70.0,180.0
10025,Shaylon,26.0,Brazil,False,Atletico Goianiense,Midfielder,31.0,2565.0,32.0,62.0,1113.0,12.0,30.0,31.0,,13.0,14.0,14.0,4.0,12.0,18.0,54.0,126.0,5.0,4.0,0.0,,https://media-4.api-sports.io/football/players/10025.png,https://media-4.api-sports.io/football/teams/144.png,7.146428,2.0,0.0,0.0,False,71.0,180.0
10073,Luiz Fernando,27.0,Brazil,False,Atletico Goianiense,Attacker,30.0,2178.0,13.0,29.0,499.0,19.0,31.0,43.0,,18.0,42.0,26.0,3.0,11.0,17.0,90.0,205.0,2.0,8.0,0.0,,https://media-4.api-sports.io/football/players/10073.png,https://media-4.api-sports.io/football/teams/144.png,6.917857,5.0,0.0,0.0,False,66.0,178.0
10239,Á. Araos,26.0,Chile,False,Atletico Goianiense,Midfielder,,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/10239.png,https://media-4.api-sports.io/football/teams/144.png,,0.0,0.0,0.0,False,70.0,174.0
10385,Emerson Santos,28.0,Brazil,False,Atletico Goianiense,Defender,14.0,534.0,20.0,6.0,295.0,,3.0,3.0,,2.0,4.0,11.0,9.0,7.0,6.0,21.0,45.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/10385.png,https://media-4.api-sports.io/football/teams/144.png,6.636363,2.0,0.0,1.0,False,75.0,184.0
10423,Gustavo Coutinho,24.0,Brazil,False,Atletico Goianiense,Attacker,27.0,2025.0,7.0,11.0,275.0,25.0,40.0,17.0,,3.0,33.0,47.0,1.0,3.0,12.0,84.0,236.0,2.0,13.0,0.0,,https://media-4.api-sports.io/football/players/10423.png,https://media-4.api-sports.io/football/teams/144.png,7.020833,2.0,0.0,0.0,False,,187.0
10428,Dodô,29.0,Brazil,False,Atletico Goianiense,Midfielder,10.0,532.0,17.0,8.0,216.0,3.0,9.0,13.0,,5.0,12.0,14.0,2.0,2.0,7.0,27.0,63.0,2.0,0.0,0.0,,https://media-4.api-sports.io/football/players/10428.png,https://media-4.api-sports.io/football/teams/144.png,6.790000,2.0,0.0,0.0,False,73.0,178.0
54699,Rhaldney,25.0,Brazil,False,Atletico Goianiense,Midfielder,31.0,2107.0,31.0,21.0,999.0,5.0,7.0,24.0,,14.0,37.0,50.0,3.0,20.0,38.0,115.0,207.0,,2.0,0.0,,https://media-4.api-sports.io/football/players/54699.png,https://media-4.api-sports.io/football/teams/144.png,6.825000,7.0,0.0,0.0,False,,
63980,Matheus Sales,28.0,Brazil,False,Atletico Goianiense,Midfielder,23.0,1538.0,23.0,7.0,570.0,,4.0,8.0,,3.0,17.0,29.0,2.0,16.0,27.0,64.0,134.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/63980.png,https://media-4.api-sports.io/football/teams/144.png,6.652631,7.0,0.0,0.0,False,69.0,178.0
