Id,Name,Age,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain,Weight_kg,Height_cm
284475,L. Harris,18,Wales,False,Fulham,Midfielder,1.0,74.0,11.0,,14.0,1.0,1.0,2.0,,,2.0,2.0,,,1.0,3.0,8.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/284475.png,https://media-4.api-sports.io/football/teams/36.png,5.900000,0.0,0.0,0.0,False,,177.0
330412,Youssef Chermiti,19,Portugal,False,Everton,Attacker,3.0,26.0,2.0,,7.0,,,3.0,,,1.0,1.0,,,,3.0,9.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/330412.png,https://media-4.api-sports.io/football/teams/45.png,6.300000,1.0,0.0,0.0,False,84.0,192.0
5,M. Akanji,28,Switzerland,False,Manchester City,Defender,7.0,630.0,82.0,4.0,612.0,1.0,3.0,1.0,,1.0,6.0,6.0,5.0,6.0,13.0,25.0,42.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/5.png,https://media-4.api-sports.io/football/teams/50.png,7.271428,2.0,0.0,1.0,False,91.0,186.0
23,Sergio Gómez,23,Spain,False,Manchester City,Midfielder,2.0,14.0,6.0,1.0,14.0,,,2.0,,2.0,,1.0,,1.0,,2.0,4.0,1.0,0.0,0.0,,https://media-4.api-sports.io/football/players/23.png,https://media-4.api-sports.io/football/teams/50.png,7.300000,0.0,0.0,0.0,False,68.0,171.0
184,H. Kane,30,England,False,Tottenham,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/184.png,https://media-4.api-sports.io/football/teams/47.png,,0.0,0.0,0.0,False,86.0,188.0
629,K. De Bruyne,32,Belgium,False,Manchester City,Midfielder,1.0,23.0,4.0,1.0,6.0,,1.0,,,,,1.0,,,,,1.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/629.png,https://media-4.api-sports.io/football/teams/50.png,6.900000,0.0,0.0,0.0,False,68.0,181.0
631,P. Foden,23,England,False,Manchester City,Midfielder,9.0,698.0,31.0,23.0,337.0,4.0,6.0,28.0,,16.0,15.0,7.0,,3.0,9.0,43.0,82.0,3.0,1.0,0.0,,https://media-4.api-sports.io/football/players/631.png,https://media-4.api-sports.io/football/teams/50.png,7.444444,0.0,0.0,0.0,False,70.0,171.0
636,Bernardo Silva,29,Portugal,False,Manchester City,Midfielder,6.0,464.0,50.0,10.0,328.0,1.0,1.0,4.0,,2.0,4.0,3.0,2.0,,7.0,13.0,31.0,1.0,1.0,0.0,,https://media-4.api-sports.io/football/players/636.png,https://media-4.api-sports.io/football/teams/50.png,7.216666,2.0,0.0,0.0,False,64.0,173.0
1100,E. Haaland,23,Norway,False,Manchester City,Attacker,9.0,800.0,8.0,10.0,105.0,20.0,30.0,6.0,,3.0,6.0,5.0,,1.0,1.0,20.0,48.0,1.0,9.0,0.0,,https://media-4.api-sports.io/football/players/1100.png,https://media-4.api-sports.io/football/teams/50.png,7.477777,0.0,0.0,0.0,False,88.0,194.0
1422,J. Doku,21,Belgium,False,Manchester City,Attacker,6.0,404.0,23.0,10.0,171.0,4.0,8.0,34.0,,20.0,14.0,3.0,,5.0,12.0,47.0,72.0,1.0,1.0,0.0,,https://media-4.api-sports.io/football/players/1422.png,https://media-4.api-sports.io/football/teams/50.png,7.583333,1.0,0.0,0.0,False,66.0,173.0
2784,R. Rúnarsson,28,Iceland,False,Arsenal,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/2784.png,https://media-4.api-sports.io/football/teams/42.png,,0.0,0.0,0.0,False,78.0,186.0
